 Index   Temp   Variable_0   Variable_1   Variable_2   Variable_3   Variable_4   Variable_5   Variable_6   Variable_7   Variable_8   Variable_9 Objective   Seconds
       11554.000            232.000              0.297              0.278              0.316             11.751             89.010             95.558              0.202              2.115              0.602              5.925            582.664             18.161   
       11555.000            232.000              0.448              0.206              0.321              7.469             62.802            163.586              0.179              3.674              0.825              5.194            575.953             18.161   
       11556.000            231.000              0.581              0.228              0.694             15.875             91.682             50.938              0.050              1.472              0.141              3.553            511.505             18.163   
       11557.000            231.000              0.321              0.119              0.909             18.576             58.597             67.836              0.289             10.997              0.454              4.250            452.918             18.164   
       11558.000            231.000              0.426              0.407              0.764             15.908             56.625             92.542              0.097             42.101              0.498              1.957            176.199             18.172   
       11559.000            231.000              0.786              0.173              0.597             26.997             81.341            186.943              0.017             36.463              0.883              3.263            547.624             18.173   
       11560.000            231.000              0.283              0.152              0.147             24.778             74.814             93.632              0.287             30.563              0.684              5.019            320.926             18.178   
       11561.000            231.000              0.587              0.353              0.165             11.320             98.591            125.927              0.257             30.378              0.456              5.320            429.171             18.179   
       11562.000            231.000              0.937              0.356              0.376             28.666             71.027            183.424              0.061             21.744              0.201              3.620            375.850             18.182   
       11563.000            231.000              0.751              0.449              0.052             19.837             94.106            183.708              0.199             49.255              0.853              3.461            513.618             18.183   
       11564.000            231.000              0.688              0.373              0.322             13.968             63.207             74.799              0.068             39.236              0.368              1.933            414.087             18.186   
       11565.000            231.000              0.326              0.132              0.501             29.830             89.425            133.068              0.252             44.437              0.823              1.081            478.165             18.187   
       11566.000            231.000              0.759              0.254              0.107             19.996             69.364            144.505              0.002              2.819              0.638              4.997            487.688             18.188   
       11567.000            231.000              0.733              0.100              0.129             15.662             67.734            160.116              0.026             21.051              0.347              5.137            211.335             18.190   
       11568.000            231.000              0.678              0.500              0.420             15.881             68.165            102.605              0.036             38.250              0.257              5.090            487.955             18.192   
       11569.000            231.000              0.739              0.427              0.609             17.626             71.925            153.999              0.137             23.804              0.635              5.112            365.267             18.194   
       11570.000            231.000              0.611              0.482              0.749              7.281             89.007            196.522              0.176             29.443              0.734              4.894            539.919             18.196   
       11571.000            230.000              0.487              0.062              0.475             28.909             93.962            141.886              0.203             15.994              0.968              3.914            -49.932             18.197   
       11572.000            230.000              0.959              0.269              0.820             21.921             57.639            197.407              0.091             49.959              0.692              2.919            -46.071             18.198   
       11573.000            230.000              0.897              0.449              0.411             14.922             87.455            188.749              0.171             35.080              0.817              5.974            366.515             18.200   
       11574.000            230.000              0.743              0.179              0.575             11.181             75.375             98.722              0.038             41.933              0.741              3.003            454.965             18.206   
       11575.000            230.000              0.424              0.205              0.514             18.829             75.023            140.034              0.297             35.553              0.859              3.003            388.216             18.206   
       11576.000            230.000              0.531              0.201              0.247             15.736             69.888            136.586              0.179             24.686              0.238              3.259            287.105             18.207   
       11577.000            230.000              0.482              0.172              0.131             20.869             54.368            162.308              0.153             16.549              0.913              5.045            339.200             18.208   
       11578.000            230.000              0.257              0.274              0.123             27.806             74.387             79.240              0.060              0.904              0.978              2.358            250.845             18.210   
       11579.000            230.000              0.341              0.374              0.081             13.411             55.477             52.489              0.177             48.623              0.137              5.999            648.841             18.211   
       11580.000            230.000              0.620              0.248              0.529             12.073             78.181            112.047              0.002             16.488              0.953              2.960            660.394             18.212   
       11581.000            230.000              0.377              0.265              0.417             17.969             98.093             74.060              0.166             20.214              0.982              2.372            619.265             18.218   
       11582.000            230.000              0.348              0.270              0.279              5.969             54.178             95.209              0.159             45.872              0.979              4.630            678.028             18.224   
       11583.000            230.000              0.864              0.475              0.025             11.657             63.835             71.549              0.067             19.201              0.823              2.667            429.926             18.242   
       11584.000            230.000              0.670              0.381              0.451             11.384             63.858             58.945              0.077             48.583              0.842              5.553            494.376             18.243   
       11585.000            230.000              0.356              0.228              0.713             14.301             57.350            123.251              0.277             26.823              0.137              5.964            467.268             18.244   
       11586.000            229.000              0.909              0.264              0.366             19.342             94.604            137.887              0.052             41.437              0.551              2.261            311.679             18.252   
       11587.000            229.000              0.238              0.492              0.056             15.594             55.889            194.889              0.094             20.806              0.922              4.441            180.075             18.253   
       11588.000            229.000              0.334              0.377              0.115             28.902             88.115            182.003              0.094             45.992              0.552              3.169            446.332             18.254   
       11589.000            229.000              0.757              0.440              0.174             13.447             99.535            139.170              0.208              5.743              0.822              4.387            512.489             18.255   
       11590.000            229.000              0.405              0.322              0.836             27.340             77.760            136.710              0.242             39.275              0.851              4.657            568.240             18.264   
       11591.000            229.000              0.444              0.425              0.015             16.755             73.189            116.883              0.294              2.769              0.715              3.781            559.417             18.267   
       11592.000            229.000              0.352              0.457              0.432             11.161             59.814             77.304              0.190             13.427              0.558              5.911            556.092             18.268   
       11593.000            229.000              0.357              0.231              0.238             24.237             95.872             91.876              0.177             22.936              0.788              3.632            608.042             18.269   
       11594.000            229.000              0.464              0.463              0.134             24.524             58.480            172.849              0.065             47.539              0.790              5.198            531.477             18.270   
       11595.000            229.000              0.445              0.256              0.657             29.755             69.363             67.008              0.160             20.853              0.746              3.204            451.968             18.273   
       11596.000            229.000              0.425              0.176              0.760             19.092             50.720            135.326              0.216             36.222              0.348              3.916            430.334             18.274   
       11597.000            229.000              0.606              0.241              0.181             11.709             88.712             58.437              0.107             47.140              0.085              4.818            332.244             18.277   
       11598.000            229.000              0.336              0.292              0.451             20.933             64.425            163.641              0.018             37.842              0.649              5.750            320.167             18.277   
       11599.000            229.000              0.470              0.328              0.537              7.114             99.857             64.561              0.248             22.367              0.484              5.787            437.999             18.278   
       11600.000            229.000              0.559              0.142              0.939             19.554             81.913            179.970              0.068             47.947              0.885              5.077            570.416             18.279   
       11601.000            228.000              0.585              0.360              0.391             29.326             94.833            156.868              0.049             45.712              0.795              3.553            541.296             18.282   
       11602.000            228.000              0.605              0.408              0.127             21.647             89.450            105.510              0.044             28.880              0.135              4.734            578.280             18.287   
       11603.000            228.000              0.407              0.096              0.947             12.343             52.718            157.399              0.198             34.302              0.962              5.520            469.411             18.287   
       11604.000            228.000              0.339              0.346              0.169             29.436             77.713            140.224              0.076             40.096              0.950              3.993            635.247             18.289   
       11605.000            228.000              0.519              0.464              0.083             18.298             80.511             88.711              0.044             12.457              0.244              5.998            598.451             18.296   
       11606.000            228.000              0.747              0.326              0.363             12.310             53.342            130.812              0.077             36.246              0.041              4.259            383.162             18.299   
       11607.000            228.000              0.700              0.149              0.840             10.055             70.907             50.784              0.052             31.975              0.864              4.616            232.990             18.301   
       11608.000            228.000              0.794              0.435              0.192             19.987             63.694            135.250              0.099             46.333              0.830              5.651            534.239             18.305   
       11609.000            228.000              0.341              0.394              0.002             23.868             75.720            108.614              0.155             16.982              0.271              3.098            538.855             18.306   
       11610.000            228.000              0.843              0.447              0.364             23.857             89.296             57.789              0.079             44.898              0.387              2.633            366.144             18.307   
       11611.000            228.000              0.351              0.124              0.383              7.366             59.119            124.299              0.264             35.520              0.422              1.701            242.269             18.308   
       11612.000            228.000              0.627              0.233              0.822             26.236             62.956             66.067              0.059             45.878              0.041              4.765            272.038             18.309   
       11613.000            228.000              0.509              0.495              0.522             29.689             70.836            162.002              0.107             24.135              0.759              4.049            432.041             18.312   
       11614.000            228.000              0.539              0.285              0.949             29.344             76.538            116.949              0.042             49.347              0.311              2.984            299.584             18.315   
       11615.000            228.000              0.430              0.396              0.953             15.568             74.981             99.715              0.166             14.380              0.562              2.750            471.043             18.316   
       11616.000            227.000              0.423              0.241              0.011             23.870             79.140            194.779              0.168             34.319              0.533              5.563            442.489             18.319   
       11617.000            227.000              0.464              0.455              0.677             10.868             56.619            112.742              0.238              4.410              0.213              1.960            407.293             18.323   
       11618.000            227.000              0.937              0.491              0.824             19.954             51.956            186.513              0.102             10.356              0.874              2.649            331.463             18.324   
       11619.000            227.000              0.387              0.164              0.193              6.568             97.077             59.215              0.079              5.114              0.989              3.502            595.467             18.327   
       11620.000            227.000              0.355              0.246              0.313             25.929             58.518            127.562              0.255             49.246              0.911              5.327            601.709             18.334   
       11621.000            227.000              0.412              0.459              0.185              9.599             97.474            136.559              0.115             29.782              0.274              5.746            523.387             18.335   
       11622.000            227.000              0.558              0.094              0.543             12.490             78.188             95.755              0.241             40.344              0.965              2.632           -427.264             18.337   
       11623.000            227.000              0.393              0.238              0.825              9.249             55.844            128.275              0.199             39.455              0.053              3.441            201.456             18.338   
       11624.000            227.000              0.600              0.240              0.875             29.506             60.644            147.625              0.182             38.629              0.941              4.995            -44.623             18.339   
       11625.000            227.000              0.167              0.354              0.795             26.674             83.780            170.785              0.026             13.202              0.713              1.747            253.212             18.339   
       11626.000            227.000              0.543              0.101              0.129             12.510             77.780            186.436              0.038              7.023              0.548              4.907            415.535             18.342   
       11627.000            227.000              0.268              0.108              0.901              6.208             86.582             92.986              0.064             18.309              0.957              2.071            576.862             18.342   
       11628.000            227.000              0.499              0.144              0.486             11.562             83.235            193.484              0.088             40.363              0.620              4.152            542.666             18.346   
       11629.000            227.000              0.719              0.033              0.573              6.023             68.624            189.352              0.039             15.555              0.775              3.974            511.328             18.347   
       11630.000            227.000              0.324              0.222              0.185             15.436             51.672            105.634              0.299              9.798              0.209              1.236             64.747             18.348   
       11631.000            226.000              0.562              0.331              0.836             25.789             62.986            144.189              0.213             11.570              0.117              1.839            -11.596             18.349   
       11632.000            226.000              0.312              0.451              0.671             11.375             80.539             61.559              0.214             33.867              0.579              3.214            271.349             18.350   
       11633.000            226.000              0.577              0.255              0.158             27.920             64.869            172.735              0.240             47.024              0.827              1.972            310.088             18.350   
       11634.000            226.000              0.873              0.368              0.834             28.656             88.052            118.482              0.018             35.140              0.313              5.907            501.805             18.351   
       11635.000            226.000              0.430              0.244              0.557              7.536             86.189            101.071              0.233             28.655              0.629              1.856            504.925             18.353   
       11636.000            226.000              0.511              0.484              0.823             14.687             77.852             51.255              0.063             20.675              0.517              3.131            380.322             18.355   
       11637.000            226.000              0.666              0.316              0.243              9.508             80.966             84.553              0.195             34.671              0.497              3.190            225.746             18.358   
       11638.000            226.000              0.235              0.178              0.794             18.312             60.161            140.041              0.259             12.916              0.616              1.352            247.179             18.359   
       11639.000            226.000              0.611              0.087              0.368             15.287             75.205             77.916              0.073             24.247              0.395              3.553            162.992             18.360   
       11640.000            226.000              0.802              0.161              0.034             17.291             99.904             79.015              0.026              1.910              0.945              3.350            122.820             18.361   
       11641.000            226.000              0.407              0.434              0.878             15.438             51.587            161.873              0.099              4.936              0.706              2.313            -53.846             18.363   
       11642.000            226.000              0.965              0.347              0.428             11.990             52.758            168.990              0.031             17.229              0.588              1.563            -76.156             18.364   
       11643.000            226.000              0.253              0.196              0.364             28.090             69.194             71.773              0.004              1.172              0.364              3.613            276.366             18.366   
       11644.000            226.000              0.636              0.368              0.134             20.009             89.934             71.283              0.109             18.920              0.458              2.896            499.896             18.366   
       11645.000            226.000              0.731              0.391              0.663              5.323             81.740            137.394              0.109             18.520              0.804              3.365            490.157             18.367   
       11646.000            225.000              0.508              0.227              0.296             23.055             99.132            185.578              0.163             34.680              0.086              4.711            423.578             18.368   
       11647.000            225.000              0.529              0.233              0.955             12.264             57.287            116.807              0.232              9.282              0.622              1.289           -834.397             18.368   
       11648.000            225.000              0.793              0.196              0.144             21.463             60.463             94.317              0.095             35.251              0.216              2.472             24.498             18.369   
       11649.000            225.000              0.418              0.142              0.452             20.778             99.716            178.694              0.266             22.770              0.957              1.580            -18.440             18.370   
       11650.000            225.000              0.288              0.061              0.133             13.405             96.090            113.885              0.291             34.551              0.906              3.166            315.022             18.370   
       11651.000            225.000              0.522              0.052              0.893             27.893             87.101            128.574              0.075              2.326              0.225              5.237            423.149             18.372   
       11652.000            225.000              0.765              0.463              0.835             23.823             92.002             53.517              0.041              8.380              0.791              4.643            531.061             18.379   
       11653.000            225.000              0.964              0.278              0.583             27.948             77.520            131.984              0.048             30.199              0.801              2.265            260.057             18.383   
       11654.000            225.000              0.381              0.235              0.053             28.746             73.906            173.394              0.027             48.976              0.078              2.395            371.479             18.384   
       11655.000            225.000              0.653              0.351              0.087             22.098             71.623             53.387              0.217              8.334              0.465              4.090            435.490             18.386   
       11656.000            225.000              0.450              0.030              0.367              8.613             92.293            188.450              0.069             29.295              0.953              4.475            479.087             18.388   
       11657.000            225.000              0.306              0.300              0.062             13.885             87.919            159.928              0.034             29.285              0.634              3.347            441.834             18.389   
       11658.000            225.000              0.382              0.012              0.357             21.359             64.524            191.738              0.130             38.766              0.458              3.427            297.212             18.403   
       11659.000            225.000              0.409              0.485              0.133             29.067             56.899            137.936              0.082             34.758              0.088              5.095            468.147             18.403   
       11660.000            225.000              0.555              0.331              0.377             24.052             89.128            150.306              0.159             47.373              0.532              5.845            468.578             18.406   
       11661.000            224.000              0.412              0.424              0.249             20.666             99.769             80.474              0.039             49.413              0.895              4.996            562.079             18.413   
       11662.000            224.000              0.619              0.153              0.677              6.487             60.277            117.682              0.135             46.872              0.372              3.783            129.200             18.414   
       11663.000            224.000              0.609              0.246              0.415              8.267             70.851            134.948              0.276             23.550              0.761              3.554           -109.904             18.414   
       11664.000            224.000              0.419              0.175              0.080             17.313             75.417            149.171              0.191             45.247              0.916              3.326            411.106             18.415   
       11665.000            224.000              0.394              0.355              0.495             28.439             66.072             69.787              0.273             35.563              0.377              5.243            441.088             18.416   
       11666.000            224.000              0.720              0.454              0.378             21.347             84.412            146.704              0.171              0.988              0.397              2.347            421.428             18.419   
       11667.000            224.000              0.498              0.496              0.557             29.633             66.672             53.759              0.127             30.151              0.718              5.065            560.275             18.420   
       11668.000            224.000              0.397              0.167              0.097             26.833             81.211            162.902              0.095             49.867              0.323              3.189            487.163             18.421   
       11669.000            224.000              0.188              0.138              0.290              5.070             86.732            123.091              0.142             27.277              0.967              1.208            354.811             18.422   
       11670.000            224.000              0.874              0.453              0.725             15.193             73.297            131.177              0.103             28.175              0.810              3.801            376.199             18.425   
       11671.000            224.000              0.155              0.173              0.793             24.910             74.508             78.090              0.207             44.841              0.860              3.579           -366.033             18.430   
       11672.000            224.000              0.795              0.035              0.081             19.089             93.100            111.546              0.040             24.285              0.099              3.158           -264.780             18.431   
       11673.000            224.000              0.598              0.382              0.060             15.675             93.670             94.120              0.282              2.266              0.890              1.891            447.849             18.433   
       11674.000            224.000              0.403              0.275              0.063             13.172             97.467            115.088              0.185             27.901              0.354              4.262            567.296             18.434   
       11675.000            224.000              0.422              0.206              0.750              9.850             65.001            151.661              0.006             46.670              0.916              4.625            557.676             18.436   
       11676.000            223.000              0.669              0.408              0.084              6.095             64.901             99.092              0.168             42.935              0.515              3.819            533.138             18.438   
       11677.000            223.000              0.470              0.172              0.098              5.045             90.317            194.014              0.278             17.493              0.624              4.871            372.413             18.439   
       11678.000            223.000              0.731              0.436              0.512             27.000             91.561            186.961              0.091              0.453              0.249              3.433            488.050             18.440   
       11679.000            223.000              0.562              0.283              0.472              6.814             65.673             73.443              0.067             31.144              0.630              1.218            109.868             18.445   
       11680.000            223.000              0.491              0.270              0.253              9.510             68.072             64.049              0.161             28.197              0.070              5.572            450.278             18.446   
       11681.000            223.000              0.388              0.345              0.202             16.613             82.931            143.333              0.092             20.312              0.660              2.033            369.927             18.448   
       11682.000            223.000              0.665              0.283              0.546             13.017             62.954            120.355              0.028             38.198              0.118              4.234            278.731             18.450   
       11683.000            223.000              0.389              0.390              0.993             20.916             81.989             84.485              0.019             40.326              0.348              3.646            -97.508             18.451   
       11684.000            223.000              0.314              0.145              0.232             28.641             54.090            122.823              0.175             34.821              0.820              1.667            494.011             18.453   
       11685.000            223.000              0.899              0.489              0.089             12.809             78.598            194.229              0.097             20.360              0.283              2.468            390.547             18.454   
       11686.000            223.000              0.277              0.389              0.462             25.261             92.019            102.787              0.050             13.020              0.796              3.480            173.629             18.455   
       11687.000            223.000              0.495              0.335              0.355             25.794             67.376            191.776              0.147             43.469              0.771              5.127            578.965             18.456   
       11688.000            223.000              0.387              0.414              0.595             26.257             56.988            174.224              0.235              2.491              0.209              2.302            357.632             18.459   
       11689.000            223.000              0.606              0.495              0.593             20.278             58.537            121.291              0.124             35.323              0.403              3.494            439.585             18.461   
       11690.000            223.000              0.496              0.416              0.782             19.229             89.341            111.150              0.250             41.582              0.738              5.736            407.174             18.462   
       11691.000            222.000              0.914              0.350              0.121              6.865             58.283            129.849              0.138             37.646              0.253              5.538            282.192             18.464   
       11692.000            222.000              0.445              0.010              0.773             14.200             63.072            174.372              0.207             49.280              0.624              3.254            394.306             18.468   
       11693.000            222.000              0.390              0.437              0.686             28.250             62.458            104.367              0.244             45.467              0.972              5.649            583.873             18.470   
       11694.000            222.000              0.431              0.326              0.889             23.796             83.578            118.295              0.036             39.520              0.752              2.480            293.304             18.475   
       11695.000            222.000              0.311              0.271              0.627             26.540             97.480            164.498              0.170             20.214              0.648              1.957            199.263             18.475   
       11696.000            222.000              0.320              0.272              0.680             28.077             55.507             92.556              0.181              6.045              0.744              5.742            615.332             18.476   
       11697.000            222.000              0.545              0.408              0.297             15.106             51.140            126.017              0.011             11.837              0.907              4.837            534.342             18.478   
       11698.000            222.000              0.522              0.468              0.423             12.157             79.731            133.951              0.136             47.026              0.104              4.407            490.462             18.481   
       11699.000            222.000              0.835              0.396              0.129             11.439             67.807            157.237              0.087             24.560              0.614              3.975            502.162             18.482   
       11700.000            222.000              0.645              0.491              0.148             16.032             61.709            106.740              0.266             10.249              0.352              3.017            492.619             18.492   
       11701.000            222.000              0.490              0.420              0.332             28.715             87.075             90.324              0.184             24.260              0.245              5.232            507.233             18.493   
       11702.000            222.000              0.656              0.497              0.511             28.206             99.106             76.303              0.094             24.677              0.413              4.672            489.489             18.494   
       11703.000            222.000              0.728              0.179              0.551             14.052             69.268             97.277              0.012             22.384              0.640              3.037            493.927             18.496   
       11704.000            222.000              0.161              0.466              0.137             10.222             73.945             97.060              0.117             12.614              0.576              1.747             54.544             18.497   
       11705.000            222.000              0.232              0.284              0.156             13.204             75.420            114.960              0.022             27.654              0.574              4.338           -249.542             18.503   
       11706.000            221.000              0.338              0.182              0.140              8.219             58.703            121.653              0.048             45.815              0.620              3.816             29.404             18.504   
       11707.000            221.000              0.568              0.020              0.979             24.974             58.221             95.225              0.095             36.583              0.504              2.210            -34.593             18.505   
       11708.000            221.000              0.854              0.055              0.931             17.186             94.581            134.924              0.023             33.640              0.808              4.250            377.666             18.506   
       11709.000            221.000              0.461              0.019              0.955             17.736             50.409            174.277              0.008              8.458              0.702              5.305            400.685             18.509   
       11710.000            221.000              0.383              0.151              0.829             19.936             52.911            166.613              0.282             16.465              0.679              5.246            528.772             18.510   
       11711.000            221.000              0.423              0.231              0.322              8.334             58.918             59.984              0.171             45.206              0.663              3.108            576.261             18.512   
       11712.000            221.000              0.889              0.284              0.458             15.526             94.864            134.525              0.095              3.069              0.977              2.383            205.998             18.513   
       11713.000            221.000              0.580              0.472              0.513             10.426             73.435            157.831              0.157             19.578              0.118              2.856            396.939             18.519   
       11714.000            221.000              0.685              0.355              0.521             12.244             81.767             73.955              0.024             46.990              0.551              3.179            482.188             18.522   
       11715.000            221.000              0.422              0.195              0.635             13.125             99.415             60.151              0.127             20.070              0.452              3.610            540.346             18.523   
       11716.000            221.000              0.704              0.399              0.284             21.896             78.699            139.603              0.054             24.381              0.314              3.324            483.734             18.527   
       11717.000            221.000              0.989              0.463              0.042             29.711             62.844             50.341              0.145             12.396              0.164              4.166            491.768             18.528   
       11718.000            221.000              0.576              0.279              0.795              9.327             76.943            156.068              0.066             12.194              0.862              3.056            565.648             18.530   
       11719.000            221.000              0.453              0.246              0.266             26.139             59.280            184.785              0.119              2.326              0.771              2.723            541.305             18.536   
       11720.000            221.000              0.305              0.030              0.873             17.289             84.127            169.368              0.276             28.123              0.677              1.834            472.461             18.539   
       11721.000            220.000              0.352              0.224              0.807             15.605             74.938             92.561              0.216              6.098              0.239              2.721            470.921             18.541   
       11722.000            220.000              0.302              0.262              0.358             11.547             78.382            121.814              0.239              1.430              0.490              4.442            542.678             18.547   
